ID,account_id,amount,transaction_data
6031,402,-530,2026-01-24
6032,200,-113,2026-01-24
6033,3,12,2026-01-24
6034,409,141,2026-01-24
6035,123,-32,2026-01-24
6036,442,92,2026-01-24
6037,189,-161,2026-01-25
6038,252,17,2026-01-25
6039,472,398,2026-01-25
6040,393,81,2026-01-25
6041,184,33,2026-01-25
6042,207,-135,2026-01-25
6043,374,-384,2026-01-25
6044,422,-50,2026-01-25
6045,51,48,2026-01-25
6046,390,-46,2026-01-25
6047,226,-152,2026-01-25
6048,127,28,2026-01-25
6049,260,-24,2026-01-25
6050,267,119,2026-01-25
6051,164,79,2026-01-25
6052,488,-188,2026-01-25
6053,11,1063,2026-01-25
6054,156,-279,2026-01-25
6055,387,-184,2026-01-25
6056,231,229,2026-01-25
6057,251,41,2026-01-25
6058,167,-25,2026-01-25
6059,278,24,2026-01-25
6060,378,136,2026-01-25
6061,43,-465,2026-01-25
6062,9,-171,2026-01-25
6063,294,-49,2026-01-25
6064,81,-16,2026-01-26
6065,333,-83,2026-01-26
6066,158,-21,2026-01-26
6067,314,23,2026-01-26
6068,403,-583,2026-01-26
6069,395,-499,2026-01-26
6070,492,176,2026-01-26
6071,248,5,2026-01-26
6072,74,-43,2026-01-26
6073,177,20,2026-01-26
6074,404,22,2026-01-26
6075,388,45,2026-01-26
6076,240,17,2026-01-26
6077,187,48,2026-01-26
6078,122,-427,2026-01-26
6079,40,83,2026-01-26
6080,324,43,2026-01-26
6081,70,7,2026-01-26
6082,465,18,2026-01-26
6083,85,-5,2026-01-26
6084,262,-24,2026-01-26
6085,496,122,2026-01-26
6086,213,-41,2026-01-26
6087,243,42,2026-01-26
6088,286,134,2026-01-26
6089,10,-2796,2026-01-26
6090,144,-16,2026-01-26
6091,11,-46,2026-01-27
6092,255,-94,2026-01-27
6093,70,-148,2026-01-27
6094,164,41,2026-01-27
6095,498,15,2026-01-27
6096,321,-47,2026-01-27
6097,319,-13,2026-01-27
6098,56,181,2026-01-27
6099,443,-12,2026-01-27
6100,18,-42,2026-01-27
6101,21,-21,2026-01-27
6102,144,-38,2026-01-27
6103,118,-7,2026-01-27
6104,440,-303,2026-01-27
6105,336,-10,2026-01-27
6106,299,-42,2026-01-27
6107,126,60,2026-01-27
6108,135,-77,2026-01-27
6109,254,-116,2026-01-27
6110,6,26,2026-01-27
6111,301,-39,2026-01-27
6112,107,-139,2026-01-27
6113,85,23,2026-01-27
6114,58,-47,2026-01-27
6115,115,724,2026-01-27
6116,387,-101,2026-01-27
6117,77,872,2026-01-27
6118,83,-40,2026-01-27
6119,362,-14,2026-01-28
6120,45,-48,2026-01-28
6121,494,-125,2026-01-28
6122,470,119,2026-01-28
6123,358,-67,2026-01-28
6124,72,-29,2026-01-28
6125,136,-37,2026-01-28
6126,129,-72,2026-01-28
6127,84,-121,2026-01-28
6128,318,-123,2026-01-28
6129,270,-14,2026-01-28
6130,482,-1577,2026-01-28
6131,299,47,2026-01-28
6132,109,24,2026-01-28
6133,376,-102,2026-01-28
6134,92,-7,2026-01-28
6135,252,-267,2026-01-28
6136,320,-2250,2026-01-28
6137,45,-34,2026-01-28
6138,187,-95,2026-01-28
6139,113,-50,2026-01-28
6140,69,-951,2026-01-28
6141,136,-12,2026-01-28
6142,187,-541,2026-01-28
6143,321,117,2026-01-28
6144,293,-50,2026-01-28
6145,446,-24,2026-01-28
6146,19,-14,2026-01-29
6147,112,-44,2026-01-29
6148,352,-18,2026-01-29
6149,102,40,2026-01-29
6150,269,-29,2026-01-29
6151,137,37,2026-01-29
6152,39,-147,2026-01-29
6153,184,-47,2026-01-29
6154,90,-554,2026-01-29
6155,173,-25,2026-01-29
6156,286,-147,2026-01-29
6157,357,-37,2026-01-29
6158,283,-571,2026-01-29
6159,308,-35,2026-01-29
6160,455,-77,2026-01-29
6161,405,-7,2026-01-29
6162,433,99,2026-01-29
6163,131,27,2026-01-29
6164,383,21,2026-01-29
6165,145,-50,2026-01-29
6166,239,-125,2026-01-29
6167,323,-7,2026-01-29
6168,114,-38,2026-01-29
6169,474,82,2026-01-29
6170,324,-15,2026-01-29
6171,305,-7,2026-01-29
6172,108,-17,2026-01-29
6173,479,145,2026-01-30
6174,442,-53,2026-01-30
6175,341,47,2026-01-30
6176,467,-577,2026-01-30
6177,60,-35,2026-01-30
6178,499,-105,2026-01-30
6179,38,-739,2026-01-30
6180,106,-957,2026-01-30
6181,20,50,2026-01-30
6182,439,9,2026-01-30
6183,133,133,2026-01-30
6184,268,-64,2026-01-30
6185,352,21,2026-01-30
6186,43,50,2026-01-30
6187,359,684,2026-01-30
6188,67,-122,2026-01-30
6189,459,-9,2026-01-30
6190,143,-467,2026-01-30
6191,408,-22,2026-01-30
6192,51,-30,2026-01-30
6193,339,14,2026-01-30
6194,193,23,2026-01-30
6195,106,-976,2026-01-30
6196,487,-35,2026-01-30
6197,182,5,2026-01-30
6198,338,-25,2026-01-30
6199,353,-128,2026-01-30
6200,445,32,2026-01-30
6201,452,-97,2026-01-31
6202,111,648,2026-01-31
6203,420,43,2026-01-31
6204,472,-13,2026-01-31
6205,242,-363,2026-01-31
6206,344,127,2026-01-31
6207,214,991,2026-01-31
6208,72,37,2026-01-31
6209,190,9,2026-01-31
6210,169,140,2026-01-31
6211,255,-121,2026-01-31
6212,34,-14,2026-01-31
6213,421,22,2026-01-31
6214,258,-32,2026-01-31
6215,146,-65,2026-01-31
6216,314,-19,2026-01-31
6217,189,131,2026-01-31
6218,440,-460,2026-01-31
6219,472,731,2026-01-31
6220,190,158,2026-01-31
6221,251,-155,2026-01-31
6222,455,-334,2026-01-31
6223,10,-26,2026-01-31
6224,246,163,2026-01-31
6225,71,-26,2026-01-31
6226,299,45,2026-01-31
6227,342,101,2026-01-31
6228,205,-146,2026-02-01
6229,352,-154,2026-02-01
6230,85,9,2026-02-01
6231,239,-83,2026-02-01
6232,53,172,2026-02-01
6233,402,41,2026-02-01
6234,5,12,2026-02-01
6235,325,-70,2026-02-01
6236,203,-75,2026-02-01
6237,28,40,2026-02-01
6238,9,5,2026-02-01
6239,89,-87,2026-02-01
6240,24,-14,2026-02-01
6241,385,-16,2026-02-01
6242,118,76,2026-02-01
6243,476,111,2026-02-01
6244,399,160,2026-02-01
6245,414,-98,2026-02-01
6246,458,-182,2026-02-01
6247,438,-95,2026-02-01
6248,470,-19,2026-02-01
6249,151,62,2026-02-01
6250,177,-76,2026-02-01
6251,269,767,2026-02-01
6252,18,-43,2026-02-01
6253,217,87,2026-02-01
6254,224,-242,2026-02-01
6255,460,87,2026-02-01
6256,132,-452,2026-02-02
6257,278,149,2026-02-02
6258,72,-7,2026-02-02
6259,186,15,2026-02-02
6260,184,40,2026-02-02
6261,443,-46,2026-02-02
6262,236,-30,2026-02-02
6263,499,-535,2026-02-02
6264,16,-12,2026-02-02
6265,331,54,2026-02-02
6266,91,-171,2026-02-02
6267,188,-28,2026-02-02
6268,302,-974,2026-02-02
6269,146,-7,2026-02-02
6270,59,17,2026-02-02
6271,307,-31,2026-02-02
6272,160,-71,2026-02-02
6273,383,-22,2026-02-02
6274,189,-36,2026-02-02
6275,116,12,2026-02-02
6276,481,-115,2026-02-02
6277,374,46,2026-02-02
6278,462,-84,2026-02-02
6279,374,-47,2026-02-02
6280,436,35,2026-02-02
6281,43,43,2026-02-02
6282,310,-35,2026-02-02
6283,73,435,2026-02-03
6284,344,12,2026-02-03
6285,288,-16,2026-02-03
6286,50,-93,2026-02-03
6287,184,-9,2026-02-03
6288,126,-1705,2026-02-03
6289,59,140,2026-02-03
6290,268,82,2026-02-03
6291,303,-50,2026-02-03
6292,340,19,2026-02-03
6293,405,-22,2026-02-03
6294,329,-158,2026-02-03
6295,159,146,2026-02-03
6296,81,-50,2026-02-03
6297,153,-12,2026-02-03
6298,9,-88,2026-02-03
6299,128,146,2026-02-03
6300,114,-24,2026-02-03
6301,279,-43,2026-02-03
6302,165,69,2026-02-03
6303,333,32,2026-02-03
6304,275,-29,2026-02-03
6305,37,-111,2026-02-03
6306,402,-32,2026-02-03
6307,127,48,2026-02-03
6308,97,11,2026-02-03
6309,12,-13,2026-02-03
6310,472,32,2026-02-04
6311,86,-5,2026-02-04
6312,36,-35,2026-02-04
6313,451,20,2026-02-04
6314,258,-17,2026-02-04
6315,406,-48,2026-02-04
6316,417,-18,2026-02-04
6317,378,-101,2026-02-04
6318,43,16,2026-02-04
6319,132,101,2026-02-04
6320,219,18,2026-02-04
6321,497,-2123,2026-02-04
6322,135,-42,2026-02-04
6323,128,-193,2026-02-04
6324,284,-42,2026-02-04
6325,21,-43,2026-02-04
6326,181,-11,2026-02-04
6327,67,6,2026-02-04
6328,307,888,2026-02-04
6329,483,-186,2026-02-04
6330,254,-86,2026-02-04
6331,349,31,2026-02-04
6332,422,13,2026-02-04
6333,364,-6,2026-02-04
6334,169,-15,2026-02-04
6335,143,-47,2026-02-04
6336,330,48,2026-02-04
6337,205,-11,2026-02-04
6338,141,-164,2026-02-05
6339,432,-128,2026-02-05
6340,153,-72,2026-02-05
6341,96,-12,2026-02-05
6342,105,37,2026-02-05
6343,264,131,2026-02-05
6344,298,117,2026-02-05
6345,150,813,2026-02-05
6346,373,13,2026-02-05
6347,450,42,2026-02-05
6348,311,-32,2026-02-05
6349,50,-12,2026-02-05
6350,401,46,2026-02-05
6351,125,-255,2026-02-05
6352,29,-18,2026-02-05
6353,371,-6,2026-02-05
6354,472,49,2026-02-05
6355,232,-163,2026-02-05
6356,54,824,2026-02-05
6357,64,-520,2026-02-05
6358,25,-45,2026-02-05
6359,136,-46,2026-02-05
6360,107,-107,2026-02-05
6361,65,112,2026-02-05
6362,361,77,2026-02-05
6363,287,125,2026-02-05
6364,120,-10,2026-02-05
6365,412,-30,2026-02-06
6366,355,50,2026-02-06
6367,13,6,2026-02-06
6368,186,-28,2026-02-06
6369,254,-21,2026-02-06
6370,452,-44,2026-02-06
6371,335,122,2026-02-06
6372,168,-126,2026-02-06
6373,434,-8,2026-02-06
6374,191,-13,2026-02-06
6375,177,12,2026-02-06
6376,219,9,2026-02-06
6377,390,-47,2026-02-06
6378,409,113,2026-02-06
6379,179,11,2026-02-06
6380,216,-16,2026-02-06
6381,142,628,2026-02-06
6382,316,-597,2026-02-06
6383,284,-713,2026-02-06
6384,478,-863,2026-02-06
6385,169,45,2026-02-06
6386,252,103,2026-02-06
6387,173,-52,2026-02-06
6388,188,-8,2026-02-06
6389,89,309,2026-02-06
6390,498,-30,2026-02-06
6391,231,-106,2026-02-06
6392,333,-83,2026-02-06
6393,180,-8,2026-02-07
6394,342,-105,2026-02-07
6395,58,119,2026-02-07
6396,160,-35,2026-02-07
6397,126,36,2026-02-07
6398,134,-537,2026-02-07
6399,253,-35,2026-02-07
6400,277,-8,2026-02-07
6401,210,62,2026-02-07
6402,340,-182,2026-02-07
6403,272,-919,2026-02-07
6404,349,870,2026-02-07
6405,236,-103,2026-02-07
6406,376,-138,2026-02-07
6407,147,-34,2026-02-07
6408,64,48,2026-02-07
6409,10,-175,2026-02-07
6410,267,21,2026-02-07
6411,428,-528,2026-02-07
6412,380,93,2026-02-07
6413,343,-6,2026-02-07
6414,336,-28,2026-02-07
6415,488,127,2026-02-07
6416,495,42,2026-02-07
6417,343,-32,2026-02-07
6418,121,18,2026-02-07
6419,337,-21,2026-02-07
6420,366,-171,2026-02-08
6421,350,-86,2026-02-08
6422,152,-192,2026-02-08
6423,134,29,2026-02-08
6424,399,22,2026-02-08
6425,187,-28,2026-02-08
6426,252,13,2026-02-08
6427,347,38,2026-02-08
6428,104,77,2026-02-08
6429,64,-11,2026-02-08
6430,180,-167,2026-02-08
6431,55,-165,2026-02-08
6432,499,-32,2026-02-08
6433,492,-39,2026-02-08
6434,468,-669,2026-02-08
6435,228,-47,2026-02-08
6436,211,-41,2026-02-08
6437,215,431,2026-02-08
6438,304,-6,2026-02-08
6439,282,46,2026-02-08
6440,392,-10,2026-02-08
6441,75,-47,2026-02-08
6442,44,-43,2026-02-08
6443,482,-25,2026-02-08
6444,163,-35,2026-02-08
6445,469,30,2026-02-08
6446,238,145,2026-02-08
6447,96,-31,2026-02-09
6448,484,21,2026-02-09
6449,203,-640,2026-02-09
6450,300,-6,2026-02-09
6451,263,-3274,2026-02-09
6452,411,957,2026-02-09
6453,269,-2082,2026-02-09
6454,366,-563,2026-02-09
6455,270,182,2026-02-09
6456,369,18,2026-02-09
6457,153,18,2026-02-09
6458,373,-13,2026-02-09
6459,333,129,2026-02-09
6460,303,35,2026-02-09
6461,433,-40,2026-02-09
6462,261,-152,2026-02-09
6463,161,-38,2026-02-09
6464,337,-87,2026-02-09
6465,16,-14,2026-02-09
6466,93,-1243,2026-02-09
6467,471,81,2026-02-09
6468,215,-46,2026-02-09
6469,279,36,2026-02-09
6470,108,-8,2026-02-09
6471,387,-22,2026-02-09
6472,380,-451,2026-02-09
6473,192,-27,2026-02-09
6474,368,-5,2026-02-09
6475,460,-24,2026-02-10
6476,438,-7,2026-02-10
6477,472,-182,2026-02-10
6478,464,-6,2026-02-10
6479,188,43,2026-02-10
6480,415,-7,2026-02-10
6481,180,-918,2026-02-10
6482,44,-27,2026-02-10
6483,64,210,2026-02-10
6484,377,-84,2026-02-10
6485,298,-113,2026-02-10
6486,320,-3251,2026-02-10
6487,79,-21,2026-02-10
6488,239,-29,2026-02-10
6489,473,-933,2026-02-10
6490,252,-34,2026-02-10
6491,22,23,2026-02-10
6492,356,683,2026-02-10
6493,390,28,2026-02-10
6494,333,44,2026-02-10
6495,188,-88,2026-02-10
6496,20,-197,2026-02-10
6497,346,-50,2026-02-10
6498,167,272,2026-02-10
6499,275,-44,2026-02-10
6500,157,-81,2026-02-10
6501,105,5,2026-02-10
6502,314,-4342,2026-02-11
6503,7,38,2026-02-11
6504,364,-14,2026-02-11
6505,56,42,2026-02-11
6506,267,183,2026-02-11
6507,71,-35,2026-02-11
6508,497,-41,2026-02-11
6509,146,-479,2026-02-11
6510,151,-33,2026-02-11
6511,239,-734,2026-02-11
6512,309,569,2026-02-11
6513,54,-971,2026-02-11
6514,86,-6,2026-02-11
6515,63,9,2026-02-11
6516,32,-236,2026-02-11
6517,61,-519,2026-02-11
6518,212,17,2026-02-11
6519,301,-21,2026-02-11
6520,277,118,2026-02-11
6521,220,-51,2026-02-11
6522,14,-22,2026-02-11
6523,97,23,2026-02-11
6524,433,-22,2026-02-11
6525,171,18,2026-02-11
6526,149,-23,2026-02-11
6527,196,-183,2026-02-11
6528,464,-31,2026-02-11
6529,473,-48,2026-02-11
6530,349,-144,2026-02-12
6531,218,-14,2026-02-12
6532,132,-28,2026-02-12
6533,396,50,2026-02-12
6534,214,-37,2026-02-12
6535,152,43,2026-02-12
6536,230,14,2026-02-12
6537,111,3970,2026-02-12
6538,93,-702,2026-02-12
6539,96,54,2026-02-12
6540,308,-39,2026-02-12
6541,102,-41,2026-02-12
6542,18,-52,2026-02-12
6543,110,-34,2026-02-12
6544,269,-31,2026-02-12
6545,227,-21,2026-02-12
6546,42,-272,2026-02-12
6547,113,-86,2026-02-12
6548,275,89,2026-02-12
6549,254,-61,2026-02-12
6550,34,-13,2026-02-12
6551,312,-713,2026-02-12
6552,231,-32,2026-02-12
6553,239,-980,2026-02-12
6554,426,-20,2026-02-12
6555,204,-921,2026-02-12
6556,400,-32,2026-02-12
6557,209,196,2026-02-13
6558,387,-171,2026-02-13
6559,2,-43,2026-02-13
6560,338,-19,2026-02-13
6561,239,34,2026-02-13
6562,141,-570,2026-02-13
6563,150,40,2026-02-13
6564,393,155,2026-02-13
6565,127,-118,2026-02-13
6566,216,-30,2026-02-13
6567,406,182,2026-02-13
6568,24,3354,2026-02-13
6569,6,-5,2026-02-13
6570,231,-81,2026-02-13
6571,486,19,2026-02-13
6572,188,171,2026-02-13
6573,299,-36,2026-02-13
6574,399,758,2026-02-13
6575,376,241,2026-02-13
6576,383,-10,2026-02-13
6577,363,-8,2026-02-13
6578,164,397,2026-02-13
6579,319,-49,2026-02-13
6580,168,31,2026-02-13
6581,312,31,2026-02-13
6582,496,47,2026-02-13
6583,433,-24,2026-02-13
6584,183,-650,2026-02-14
6585,82,-302,2026-02-14
6586,306,502,2026-02-14
6587,71,-77,2026-02-14
6588,452,-110,2026-02-14
6589,134,298,2026-02-14
6590,256,-93,2026-02-14
6591,405,161,2026-02-14
6592,109,-23,2026-02-14
6593,202,-112,2026-02-14
6594,414,-9,2026-02-14
6595,434,163,2026-02-14
6596,219,1706,2026-02-14
6597,381,-6,2026-02-14
6598,86,17,2026-02-14
6599,142,396,2026-02-14
6600,122,-19,2026-02-14
6601,36,-24,2026-02-14
6602,149,-62,2026-02-14
6603,462,28,2026-02-14
6604,282,-121,2026-02-14
6605,458,17,2026-02-14
6606,5,41,2026-02-14
6607,13,-39,2026-02-14
6608,465,573,2026-02-14
6609,52,-19,2026-02-14
6610,186,174,2026-02-14
6611,10,28,2026-02-14
6612,353,-50,2026-02-15
6613,131,18,2026-02-15
6614,299,-50,2026-02-15
6615,150,-864,2026-02-15
6616,216,20,2026-02-15
6617,233,-46,2026-02-15
6618,102,-180,2026-02-15
6619,71,-741,2026-02-15
6620,114,-181,2026-02-15
6621,154,-36,2026-02-15
6622,36,-16,2026-02-15
6623,73,8,2026-02-15
6624,175,157,2026-02-15
6625,202,-9,2026-02-15
6626,125,-894,2026-02-15
6627,17,-48,2026-02-15
6628,475,21,2026-02-15
6629,28,-23,2026-02-15
6630,436,-697,2026-02-15
6631,293,-6,2026-02-15
6632,212,-981,2026-02-15
6633,7,-10,2026-02-15
6634,453,-847,2026-02-15
6635,337,-359,2026-02-15
6636,231,-84,2026-02-15
6637,289,-14,2026-02-15
6638,38,-18,2026-02-15
6639,227,113,2026-02-16
6640,431,-39,2026-02-16
6641,401,-26,2026-02-16
6642,65,113,2026-02-16
6643,70,-496,2026-02-16
6644,498,2823,2026-02-16
6645,334,-705,2026-02-16
6646,414,-5,2026-02-16
6647,210,-49,2026-02-16
6648,485,-29,2026-02-16
6649,78,-123,2026-02-16
6650,336,4420,2026-02-16
6651,403,-158,2026-02-16
6652,88,271,2026-02-16
6653,35,-90,2026-02-16
6654,473,-1199,2026-02-16
6655,68,-380,2026-02-16
6656,21,-46,2026-02-16
6657,341,82,2026-02-16
6658,454,42,2026-02-16
6659,299,-123,2026-02-16
6660,496,-37,2026-02-16
6661,163,-454,2026-02-16
6662,5,100,2026-02-16
6663,202,44,2026-02-16
6664,406,10,2026-02-16
6665,443,33,2026-02-16
6666,25,6,2026-02-16
6667,55,9,2026-02-17
6668,441,-33,2026-02-17
6669,414,170,2026-02-17
6670,260,14,2026-02-17
6671,158,-510,2026-02-17
6672,484,-9,2026-02-17
6673,223,-32,2026-02-17
6674,216,-830,2026-02-17
6675,20,-496,2026-02-17
6676,19,-19,2026-02-17
6677,405,-41,2026-02-17
6678,330,-185,2026-02-17
6679,340,89,2026-02-17
6680,231,19,2026-02-17
6681,442,194,2026-02-17
6682,28,-980,2026-02-17
6683,96,-22,2026-02-17
6684,426,-45,2026-02-17
6685,379,-88,2026-02-17
6686,301,-953,2026-02-17
6687,244,47,2026-02-17
6688,254,116,2026-02-17
6689,142,165,2026-02-17
6690,437,2579,2026-02-17
6691,122,-49,2026-02-17
6692,288,-16,2026-02-17
6693,177,-856,2026-02-17
6694,277,146,2026-02-18
6695,360,-867,2026-02-18
6696,251,10,2026-02-18
6697,137,-31,2026-02-18
6698,110,48,2026-02-18
6699,74,616,2026-02-18
6700,219,-9,2026-02-18
6701,19,-173,2026-02-18
6702,28,41,2026-02-18
6703,426,-16,2026-02-18
6704,188,-185,2026-02-18
6705,5,-148,2026-02-18
6706,324,19,2026-02-18
6707,267,14,2026-02-18
6708,79,-88,2026-02-18
6709,447,-134,2026-02-18
6710,128,397,2026-02-18
6711,107,-196,2026-02-18
6712,476,-27,2026-02-18
6713,144,-26,2026-02-18
6714,470,-25,2026-02-18
6715,472,-34,2026-02-18
6716,166,-35,2026-02-18
6717,457,-40,2026-02-18
6718,138,154,2026-02-18
6719,291,-31,2026-02-18
6720,60,-45,2026-02-18
6721,336,7,2026-02-19
6722,33,-812,2026-02-19
6723,359,-16,2026-02-19
6724,462,141,2026-02-19
6725,393,-65,2026-02-19
6726,442,-165,2026-02-19
6727,325,-72,2026-02-19
6728,457,-35,2026-02-19
6729,105,-39,2026-02-19
6730,159,-40,2026-02-19
6731,255,-23,2026-02-19
6732,249,-182,2026-02-19
6733,334,21,2026-02-19
6734,53,-41,2026-02-19
6735,108,44,2026-02-19
6736,469,-37,2026-02-19
6737,108,-344,2026-02-19
6738,460,143,2026-02-19
6739,73,-196,2026-02-19
6740,343,-24,2026-02-19
6741,492,-135,2026-02-19
6742,315,-41,2026-02-19
6743,342,-50,2026-02-19
6744,242,21,2026-02-19
6745,273,-752,2026-02-19
6746,379,-20,2026-02-19
6747,108,963,2026-02-19
6748,434,52,2026-02-19
6749,211,-22,2026-02-20
6750,278,355,2026-02-20
6751,317,14,2026-02-20
6752,443,-191,2026-02-20
6753,54,-304,2026-02-20
6754,394,-21,2026-02-20
6755,152,-20,2026-02-20
6756,293,184,2026-02-20
6757,63,-46,2026-02-20
6758,286,14,2026-02-20
6759,360,46,2026-02-20
6760,319,-32,2026-02-20
6761,451,123,2026-02-20
6762,411,-88,2026-02-20
6763,23,4945,2026-02-20
6764,176,-21,2026-02-20
6765,28,28,2026-02-20
6766,311,7,2026-02-20
6767,32,193,2026-02-20
6768,473,-97,2026-02-20
6769,382,-36,2026-02-20
6770,111,-20,2026-02-20
6771,133,164,2026-02-20
6772,240,-118,2026-02-20
6773,454,-72,2026-02-20
6774,126,-170,2026-02-20
6775,271,-23,2026-02-20
6776,302,-749,2026-02-21
6777,166,87,2026-02-21
6778,236,28,2026-02-21
6779,420,380,2026-02-21
6780,121,28,2026-02-21
6781,20,-11,2026-02-21
6782,44,25,2026-02-21
6783,35,32,2026-02-21
6784,459,-106,2026-02-21
6785,170,352,2026-02-21
6786,240,93,2026-02-21
6787,7,-186,2026-02-21
6788,55,25,2026-02-21
6789,412,2392,2026-02-21
6790,38,106,2026-02-21
6791,183,-48,2026-02-21
6792,94,-28,2026-02-21
6793,79,-59,2026-02-21
6794,213,171,2026-02-21
6795,333,-41,2026-02-21
6796,297,20,2026-02-21
6797,400,-65,2026-02-21
6798,102,-59,2026-02-21
6799,426,-791,2026-02-21
6800,122,-577,2026-02-21
6801,461,-4121,2026-02-21
6802,85,804,2026-02-21
6803,148,131,2026-02-21
6804,382,50,2026-02-22
6805,335,-173,2026-02-22
6806,420,134,2026-02-22
6807,457,-2424,2026-02-22
6808,366,-18,2026-02-22
6809,177,22,2026-02-22
6810,407,13,2026-02-22
6811,397,-38,2026-02-22
6812,373,-60,2026-02-22
6813,218,-39,2026-02-22
6814,31,-301,2026-02-22
6815,98,14,2026-02-22
6816,477,-39,2026-02-22
6817,312,-32,2026-02-22
6818,322,-193,2026-02-22
6819,307,23,2026-02-22
6820,485,143,2026-02-22
6821,189,10,2026-02-22
6822,329,-11,2026-02-22
6823,325,85,2026-02-22
6824,131,-34,2026-02-22
6825,238,-15,2026-02-22
6826,70,-24,2026-02-22
6827,231,-170,2026-02-22
6828,223,-80,2026-02-22
6829,232,-10,2026-02-22
6830,349,-164,2026-02-22
6831,64,-515,2026-02-23
6832,370,48,2026-02-23
6833,487,138,2026-02-23
6834,177,-37,2026-02-23
6835,305,-40,2026-02-23
6836,499,-184,2026-02-23
6837,73,-26,2026-02-23
6838,85,-4493,2026-02-23
6839,225,-18,2026-02-23
6840,73,48,2026-02-23
6841,115,-112,2026-02-23
6842,363,-14,2026-02-23
6843,174,-597,2026-02-23
6844,47,-39,2026-02-23
6845,2,-183,2026-02-23
6846,20,-34,2026-02-23
6847,26,-156,2026-02-23
6848,295,940,2026-02-23
6849,380,24,2026-02-23
6850,13,-87,2026-02-23
6851,166,-24,2026-02-23
6852,101,-938,2026-02-23
6853,217,-47,2026-02-23
6854,412,21,2026-02-23
6855,310,-50,2026-02-23
6856,147,-36,2026-02-23
6857,192,287,2026-02-23
6858,336,-3117,2026-02-24
6859,291,170,2026-02-24
6860,334,-18,2026-02-24
6861,121,-23,2026-02-24
6862,156,-48,2026-02-24
6863,42,14,2026-02-24
6864,275,90,2026-02-24
6865,329,22,2026-02-24
6866,21,-17,2026-02-24
6867,382,-184,2026-02-24
6868,28,200,2026-02-24
6869,179,120,2026-02-24
6870,67,26,2026-02-24
6871,464,97,2026-02-24
6872,500,-75,2026-02-24
6873,225,103,2026-02-24
6874,449,-39,2026-02-24
6875,471,-613,2026-02-24
6876,270,109,2026-02-24
6877,290,-2075,2026-02-24
6878,292,-104,2026-02-24
6879,492,131,2026-02-24
6880,74,114,2026-02-24
6881,381,92,2026-02-24
6882,5,177,2026-02-24
6883,243,-14,2026-02-24
6884,367,45,2026-02-24
6885,217,-2831,2026-02-24
6886,311,-568,2026-02-25
6887,468,-287,2026-02-25
6888,310,60,2026-02-25
6889,348,101,2026-02-25
6890,201,37,2026-02-25
6891,32,-19,2026-02-25
6892,248,-16,2026-02-25
6893,426,-882,2026-02-25
6894,466,35,2026-02-25
6895,312,33,2026-02-25
6896,226,978,2026-02-25
6897,116,26,2026-02-25
6898,335,-948,2026-02-25
6899,450,-33,2026-02-25
6900,298,-24,2026-02-25
6901,488,20,2026-02-25
6902,437,-101,2026-02-25
6903,77,-49,2026-02-25
6904,85,-28,2026-02-25
6905,186,-29,2026-02-25
6906,157,35,2026-02-25
6907,472,-40,2026-02-25
6908,110,47,2026-02-25
6909,202,-46,2026-02-25
6910,38,-99,2026-02-25
6911,453,57,2026-02-25
6912,431,35,2026-02-25
6913,96,-29,2026-02-26
6914,386,-364,2026-02-26
6915,376,-82,2026-02-26
6916,58,-32,2026-02-26
6917,392,12,2026-02-26
6918,32,-37,2026-02-26
6919,440,-14,2026-02-26
6920,165,-41,2026-02-26
6921,312,19,2026-02-26
6922,371,10,2026-02-26
6923,498,7,2026-02-26
6924,242,41,2026-02-26
6925,151,-36,2026-02-26
6926,152,-146,2026-02-26
6927,388,-86,2026-02-26
6928,42,173,2026-02-26
6929,416,-127,2026-02-26
6930,125,42,2026-02-26
6931,285,-99,2026-02-26
6932,162,-985,2026-02-26
6933,30,7,2026-02-26
6934,83,-38,2026-02-26
6935,115,-115,2026-02-26
6936,463,16,2026-02-26
6937,149,-74,2026-02-26
6938,24,-194,2026-02-26
6939,394,719,2026-02-26
6940,396,-484,2026-02-26
6941,222,-204,2026-02-27
6942,433,-8,2026-02-27
6943,380,18,2026-02-27
6944,363,93,2026-02-27
6945,268,-154,2026-02-27
6946,490,174,2026-02-27
6947,162,-191,2026-02-27
6948,225,-125,2026-02-27
6949,285,94,2026-02-27
6950,309,-32,2026-02-27
6951,170,-41,2026-02-27
6952,117,990,2026-02-27
6953,138,38,2026-02-27
6954,90,-30,2026-02-27
6955,177,-109,2026-02-27
6956,356,-161,2026-02-27
6957,459,-46,2026-02-27
6958,13,-27,2026-02-27
6959,414,-10,2026-02-27
6960,396,850,2026-02-27
6961,291,-9,2026-02-27
6962,267,-5,2026-02-27
6963,118,-20,2026-02-27
6964,84,-15,2026-02-27
6965,495,316,2026-02-27
6966,98,56,2026-02-27
6967,460,31,2026-02-27
6968,132,486,2026-02-28
6969,413,-100,2026-02-28
6970,215,-432,2026-02-28
6971,466,-159,2026-02-28
